train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
904	40 Thank you stickers	1	Handmade/Paper Goods/Sticker		3.0	1	20 smiley face 20 heart stickers You will receive 8 strips with 5 on each Quarters are used to show size
905	Sondra Roberts Large Beige Woven Handbag	3	Women/Women's Handbags/Shoulder Bag		21.0	0	"This is a BV inspired large woven soft leather handbag by Sondra Roberts. It is a large bag in very nice condition. The close is top zip and the inside has 1 large compartment and about 8 pockets. Measurements; H; 10"", W 16"", D 5"". The straps fit comfortably over the shoulder with a 11 inch slouchy drop. Price is firm."
906	PINK crop sweat pants	3	Women/Athletic Apparel/Tracksuits & Sweats	PINK	14.0	0	navy blue in color with elastic waist band and leg holes
907	*BUNDLE(S) VS PINK quarter zip jacket!	2	Women/Athletic Apparel/Jackets	PINK	249.0	0	Victoria's secret pink quarter zip jacket in awesome like new condition! Size small.
908	Urban Outfitters shirt!	2	Women/Tops & Blouses/Button Down Shirt	Urban Outfitters	14.0	0	Grey Urban Outfitters shirt size large but can fit like am medium! Like new, [rm] or best offer!
909	THUYS MAKE UP BUNDLE[rm]	1	Beauty/Makeup/Lips	Avon	42.0	1	SELLING OVERSTOCK SEALED INDIVIDUALLY PRICE FIRM TRUE COLOR #3066 TRUE COLOR #2856 IDEAL FLAWLESS LIQUID FOUNDATION LIGHT CARAMEL & CARAMEL LIP TREATMENT FIRED UP & POP TART IDEAL FLAWLESS PRESSED POWDER MOCHA IDEAL FLAWLESS INVISIBLE PORCELAIN LOOSE POWDER TRANSLUCENT & TOFFEE
910	BNWT Lularoe Julia Size a Small	1	Women/Other/Other	LuLaRoe	38.0	1	BNWT Lularoe Julia Size Small. Floral print on Navy Blue background. FREE SHIPPING!
911	No Place Like Home Wizard of Oz Cabuchon	1	Vintage & Collectibles/Antique/Collectibles		5.0	1	Silver tone, silver tone glass cabochon with the most memorable quote from the film. Mesh bag and chain included. Free shipping.
912	Reversible handmade jumper/dress sz 2/3	3	Kids/Girls 2T-5T/Dresses		16.0	1	Cutest reversible dress with fun, vintage inspired prints! Love the heart shaped pockets too. No size marked but runs like a 2/3t. Snap closure. Daughter was 2.5 in the picture. EUC, small knick on one of the buttons
913	Manny Ramirez Jersey	2	Men/Athletic Apparel/Jerseys	Majestic	24.0	0	Boston red Sox Manny Ramirez baseball jersey in brand new condition. Men's size XL and fits true to size.
914	Marvel Legends Iron Patriot	3	Kids/Toys/Action Figures & Statues	Marvel	25.0	1	Iron Man 3 figure. Great shape. Has been neatly displayed since purchase. Joints all very tight.
915	Olive colorblock cowl neck XS	2	Women/Sweaters/Cowl Neck	Victoria's Secret	43.0	0	Like new Army green and white Xs
916	New authentic burberry shirt for men XL	2	Men/Tops/Button-Front	Burberry	155.0	1	New without tags never worn authentic burberry shirt size XL dark camel color 100% cotton original price is 295$
917	VALENTINE'S DAY TOILET PAPER	1	Home/Seasonal Décor/Valentine		7.0	0	Super cute and funny valentine's day toilet paper!
918	Lularoe OS peeking Santa leggings.	1	Women/Athletic Apparel/Pants, Tights, Leggings	Independent	44.0	0	Brand new with tags. Black background with tan/orange polka dots. Very cute!
919	Kylie Cosmetics Holiday Naughty Gloss	1	Beauty/Makeup/Lips		22.0	1	Naughty Gloss Ornament (sold out). In hand and ready to ship. Never used and 100% authentic.
920	Lularoe hula dancers, os.	1	Women/Athletic Apparel/Pants, Tights, Leggings		30.0	1	New
921	New 18k Gold Cartier Love Bracelet	1	Women/Jewelry/Bracelets	Cartier	304.0	0	Reposted for buyer On Hold
922	Estée Lauder 2N1 Desert Beige	3	Beauty/Makeup/Face	Estee Lauder	20.0	1	6.7oz bottle. Full to the pen mark. Recommended shelf life is up in 1 month but it can be use after that and is still good. Just not the coverage I need. All of my items are authentic. I do bundle discounts!
923	Pretty Little Thing Bodycon Bardot Dress	2	Women/Dresses/Above Knee, Mini	Missguided	12.0	0	Pretty Little Thing Margot Black Lace Up Bardot Bodycon Mini Dress Condition: Like new Color: Black Size: US 0 Retail Price US[rm] Bundle for free shipping!
924	2 IPhone 6/6s Wallet Cases	3	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	23.0	1	Beautiful Gold LV Style Leather Wallet Case... I Only Used Once So It's In Like New Condition. Brown LV Style IPhone 6 Wallet Case... I Used It Twice If You See Pic #3. The Corner Of The Inside Of Case Ripped Off But Still In Good Condition.
925	BNWT LuLaRoe Gigi - Steel Blue Size M	1	Women/Tops & Blouses/T-Shirts		45.0	1	I got this as a gift and it doesn't quite fit me. This is a form fitting new design from LLR. It is true to size M. It is BNWT, obviously never been worn or washed.
926	Lululemon crops	2	Women/Pants/Capris, Cropped	lululemon athletica	30.0	1	Purple lululemon crops. In really good condition, only worn once. Stretchy material and comfortable.
927	Lot of LulaRoe OS leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings		75.0	1	Lot of LulaRoe leggings and a small perfect T All OS None worn just tried on
928	NWOT St.Louis Cardinals Zip-up XL Hoodie	2	Sports & Outdoors/Fan Shop/MLB		36.0	0	Never worn NWOT! Cool and comfy zip up hoodie! Inside is fleece lined and sooo soft!! Size is Men's XL.
929	Pali Hawaiian Jesus Sandals	3	Women/Shoes/Sandals		14.0	0	Jesus Sandals, Size 7 in Women's! Like new, only worn few times.
930	Black high heels	2	Women/Shoes/Pumps		18.0	0	These heels were only worn once, otherwise left in my closet! They say a size 11 but they fit just like a 10! Very cute and simple shoes that go with a lot!
931	Instyler	2	Beauty/Tools & Accessories/Hair Styling Tools		29.0	0	Perfect condition instyler hair styler. Only used once for a special event. Just never used it again after that. *Bundle to save on shipping *Open to offers
932	Bundle	1	Women/Sweaters/Poncho		26.0	0	1pc Oversize Turtle Neck Plaid Poncho Cape 1pc black textured legging, size L/XL
933	Victorias secret eye mask	1	Beauty/Fragrance/Women	Victoria's Secret	8.0	0	New,never worn. 2 eye mask
934	Victoria secret pink shirt bling size s	3	Women/Athletic Apparel/Shirts & Tops	PINK	28.0	0	Victoria secret pink shirt bling size small front is open on the neck line
935	under armor fleece hoodie	2	Women/Sweaters/Hooded	Under Armour	18.0	0	NWOT Under Armour Womens Storm Armour Fleece Freedom Hoodie size medium, removed the tag no stains or flaws ( note: the white appearance in the third photo left corner is not a stain, it's the sunlight ) 100% authentic Features a soft, heat-trapping inner layer and a loose, fuller cut for complete comfort. A front kangaroo pocket conveniently stores essential items. 100% polyester construction Armour® Fleece is light, breathable & stretches for superior mobility Soft inner layer traps heat to keep you warm & comfortable Front kangaroo pocket Loose, fuller cut for complete comfort
936	Lululemon leggings size 6 Blue	1	Women/Athletic Apparel/Pants, Tights, Leggings	Lululemon	72.0	0	Brand New! Comfortable and flattering full on Luon fabric. Soft high stretch with added support and coverage. High rise and hidden side entry pocket to fit key or card.
937	Game boy advance Tekken	3	Vintage & Collectibles/Electronics/Video Game		11.0	0	Up for sell is a pre-owned TEKKEN ADVANCE cartridge For NINTENDO GAMEBOY ADVANCE in good playing condition with normal wear and tear of a used item
938	Michael Kors Bag.	3	Women/Women's Handbags/Messenger & Crossbody	Michael Kors	56.0	0	Authentic Michael Kors Bag. Michael Kors Bedford Crossbody. Gently used.
939	VS PINK Strapless Bra	2	Women/Underwear/Bras	PINK	15.0	1	- Dont fit this anymore! Barely worn - No stains or imperfections - Size 32A - Retail [rm] - Pushup padding Price firm, I pay for shipping! Please dont ask. Tags: PINK / Victoria's Secret / VS PINK / PINK Bra / Strapless Bra / Beige Bra / Pushup Bra
940	Floral leggings	2	Women/Athletic Apparel/Pants, Tights, Leggings		18.0	0	Lularoe tc NWOT floral leggings very pretty
941	New Design Women Urinal Soft Silicone	1	Other/Daily & Travel items/Personal Care		11.0	0	Urination Device Travel Outdoor Camping *Stand Up Pee *Female Urine Toilet *Reusable long lasting *Instructions and carrying bag included *One urinal device
942	Woman's .925 Silver Bead Bracelet	1	Women/Jewelry/Bracelets		12.0	1	New Woman's .925 silver bead bracelet. Beautiful, lightweight and comfortable to wear. * Length 20cm * Weight 10 grams ⭐FREE SHIPPING⭐
943	Lularoe OS Russian dolls. NWT.	1	Women/Athletic Apparel/Pants, Tights, Leggings		60.0	1	No description yet
944	Bath and body works scent	2	Beauty/Skin Care/Body		18.0	0	All brand new! Choose a scent when you purchase -hello beautiful - wild Madagascar vanilla -Paris amour -twilight woods I DO BUNDLES!!! Comment with questions/concerns
945	Nike shoes	3	Women/Shoes/Athletic	Nike	20.0	1	Women's size 7 nikes. Beautiful purple and mint colored. Does have one flaw. Two small holes in front of one shoe. Not noticeable at all.
946	Baby girl shoes	3	Kids/Girls 0-24 Mos/Shoes		4.0	1	Soft sole shoes. VGUC Minor discoloring on bottom as shown in last picture. Worn twice Fits like a size 3 baby shoe
947	Victoria's Secret Very Sexy Touch	3	Beauty/Fragrance/Women	Victoria's Secret	15.0	0	Used, Victoria's Secret Very Sexy Touch Fragrance Mist 8.4 fl oz (250 ml). Fragrance is unavailable. A little bit is used as shown on picture but still has 95% left.
948	Jamberry- Mind Games Matte 1/2 Sheet	1	Beauty/Makeup/Nails		4.0	1	FREE SHIPPING Half Sheet of Jamberry nail wraps, Mind Games Matte. A full sheet will get you around 3-4 manicures & pedicures, so you'll get about 2+ accents with this 1/2 sheet. A whole sheet retails for [rm] with shipping & tax! *For free shipping, item is sent in secure envelope. If you would prefer a tracking number, it will be an additional [rm] for shipping.*
949	Blue Strappy Bikini - M	1	Women/Swimwear/Two-Piece	San Lorenzo	25.0	0	Available in size medium. Tag says large but runs way small. Model is wearing size small. Reference I am size 32C & 0-1. NWOT, No brand Tags: San Lorenzo, Acacia, Mikoh, Boutine LA, Midori, Triangl, PINK, Victoria's Secret
950	Elf bundle	3	Beauty/Makeup/Face	e.l.f.	21.0	0	No description yet
951	Urban decay	3	Beauty/Makeup/Makeup Palettes	Urban Decay	20.0	1	Wizard pf oz edition Used very little
952	Brandy Melville Shorts	2	Women/Athletic Apparel/Shorts	Brandy Melville	24.0	0	Perfect blue jean shorts! Go right to your belly button, cover all of your cheeks! Perfect condition. Size 24.
953	Lcd monitor asus 1080 full HD	2	Electronics/Computers & Tablets/Desktops & All-In-Ones	ASUS	89.0	0	Model : Vs247 I got this gift from my friend, just opened and used 1 times. It is not even a scratch on it.
954	Atlanta Braves Chipper Jones Jersey	2	Sports & Outdoors/Fan Shop/MLB		24.0	0	Condition: very good, no tags, only worn a few times. The stitching is all in perfect condition. Size: tag says 14/16, but it fits like an adult medium Brand: Majestic Everything is stitched except the logo on the left sleeve I can upload more pictures upon request Comment any questions
955	Lularoe S Grey Sweater Joy NWT Free Ship	1	Women/Sweaters/Cardigan		46.0	1	LuLaRoe small Joy new with tag. Grey sweater material. Brand new!!!!
956	'Spot it!' Party Game - MLB Edition *NEW	1	Kids/Toys/Games		11.0	0	**** BRAND NEW - SEALED BOX **** 'Spot it!' Party Game - MLB Edition. For ages 7 to adult, for 2 - 8 players. Veterans and rookies alike will have a blast playing with MLB logos, mascots and other familiar elements of Major League Baseball.
957	Rae Dunn Thanksgiving mugs	1	Home/Seasonal Décor/Thanksgiving	Rae Dunn	29.0	0	No description yet
958	Lot of 2 Puma Nike 2T Athletic Shorts	3	Kids/Boys 2T-5T/Bottoms	Nike	10.0	0	*NO FREE SHIPPING BUT HAPPY TO BUNDLE TO SAVE ON SHIPPING* Nike black with blue/white edges, elastic waist shorts 100% polyester No stains/tears Puma bright blue elastic waist shorts Hip pockets Size 2T 100% polyester Some snags No stains/tears Non smoking home
959	"New Rae Dunn 4 Happy Easter 6"" Plates"	1	Home/Kitchen & Dining/Dining & Entertaining	Rae Dunn	24.0	0	"New happy easter plates by Rae Dunn! Set includes 4 plates 6"" each with different bunny ears and sayings on them. They say: happy spring, easter fun, bunny love, happy easter Very cute set for Rae Dunn lovers!!!"
960	Geneva Gold watch	4	Women/Women's Accessories/Watches	Geneva	8.0	0	Geneva Gold watch - slight scratches. Still has slot of life in it
961	Tattoo Choker	1	Women/Jewelry/Necklaces		4.0	1	❁ Handmade choker! Check out more choker styles for sale in my shop! ✱ Bundle two chokers for 7$ or 3 for 10$ ♡ Free Shipping ♡ Ships 2-3 days after you purchase, shipped with stamp! ✨ Free brandy melville sticker with purchase! Bundle two items for [rm] off or three items for [rm] off! lace choker , style , fashion , necklace , choker , handmade , 90s , lace , casual , trend , [rm] choker , accessory , jewelry , urban outfitters , pacsun , american eagle , brandy melville , forever 21 , vs pink, hoodie, nike, sweatshirt, varsity crew, leggings, tee shirt, crop top, jeans, abercrombie, american eagle, wet seal, tank top, aerie, tumblr
962	Dork diaries lot of 3	3	Other/Books/Children's Books		12.0	0	Dork diaries Hardcover great condition Books 3, 4, 10 Book 4 was stamped and was personalized at one point but erased now shown in picture Any questions please feel free to ask thank you
963	Grey converses	3	Women/Shoes/Fashion Sneakers	Converse	22.0	1	Size 9, only wore twice. A little dirty at the bottom but can clean them.
964	Doc McStuffins Activity Set Kit Toy	1	Kids/Toys/Dolls & Accessories		7.0	1	New
965	Stila Liquid Lipstick	3	Beauty/Makeup/Lips	Stila	8.0	1	Stila stay all day Liquid Lipstick in the color Chianti. Retail [rm]. Lightly used.
966	NWT- White Mesh Nike Tank	1	Women/Athletic Apparel/Shirts & Tops	Nike	19.0	0	This is brand new never worn before. The back is completely mesh and looks very cute with a sports bra. The logo is in black. It retails for [rm]. Feel free to make an offer or comment with any questions! (:
967	Biore nose face strips blackhead remover	1	Beauty/Skin Care/Face	Biore	3.0	1	Set of nose and face strip Ship in envelope
968	Toddler 9 converse.	3	Kids/Boys 2T-5T/Shoes		8.0	0	Need to be cleaned. But lots of life left in them.
969	Lularoe Julia size L feathers	1	Women/Dresses/Mid-Calf		52.0	1	NWT Lularoe Julia size L. Feather print. Smoke free home. FREE SHIPPING!!!
970	Handmade Chakra Spray	1	Other/Other/Other		22.0	1	"Homemade, all natural chakra spray, that has been infused with crystal tincture. ""Environmental Mood Swing"" chakra, body, and room spray by LoveIt♥ I made this spray with the intent to cleanse your surrounding environment and your aura. Infused with Quartz that was energized by the full moon. Environmental Mood Swings is a woodsy, peppery, mysterious, grounding scent. Palo Santo: aka Holy Wood: spiritual grounding oil. Creates a balance of emotions. Cleanses the spirit of negative energies. Sage: Uplifts the mood and aids with mental fatigue. Cleansing and purifying. Rosewood: Associated with the root & crown chakras. Helps to drive away sadness and/or disappointments. Arouses and amplifies romantic feelings ♥ * NOTE: If you are pregnant or ultra sensitive to products, please check with your physician before using. This product is not meant to cure or treat anyone. I recommend shaking the spray before each use to distribute the scent more evenly 2oz amber glass bottle"
